URL,Pick
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/Typist.aspx,515
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/Upholsterer.aspx,429
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/VendingMachineOperative.aspx,615
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/VeterinaryNurse.aspx,48
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/Veterinarynurse.aspx,112
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/VeterinaryPhysiotherapist.aspx,78
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/VeterinarySurgeon.aspx,271
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/VictimCareOfficer.aspx,58
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/VideoEditor.aspx,705
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/visitorattractiongeneralmanager.aspx,816
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/VisualMerchandiser.aspx,821
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/VolunteerOrganiser.aspx,180
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WaitingStaff.aspx,55
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WardrobeAssistant.aspx,645
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WarehouseManager.aspx,639
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WarehouseOperative.aspx,4
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WasteManagementOfficer.aspx,591
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WatchorClockRepairer.aspx,427
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WaterNetworkOperative.aspx,654
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WaterTreatmentWorker.aspx,765
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WebContentManager.aspx,834
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WebDesigner.aspx,561
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WebDeveloper.aspx,122
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WebEditor.aspx,446
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WeddingPlanner.aspx,651
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/Welder.aspx,199
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WelfareRightsOfficer.aspx,390
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WindowCleaner.aspx,291
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WindowFitter.aspx,128
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WineMerchant.aspx,769
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/WoodMachinist.aspx,523
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/Writer.aspx,165
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/YardPerson.aspx,178
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/YogaTeacher.aspx,41
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/YogaTherapist.aspx,682
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/YouthandCommunityWorker.aspx,806
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/YouthOffendingTeamOfficer.aspx,500
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/Zookeeper.aspx,69
https://nationalcareersservice.direct.gov.uk/advice/planning/jobprofiles/Pages/Zoologist.aspx,259
